O(%),H(%)_squared,protein_Total photosynthetic pigments_interaction,S(%),DO,H_O_interaction,protein(%)_sqrt,H(%),O(%)_squared,O(%)_sqrt,protein_polysaccharide_ratio,H(%)_sqrt,nitrate nitrogen,protein_H_interaction,N conversion rate(%),protein(%),protein_O_interaction,protein(%)_squared,lipid(%)
-0.2842875742961053,-0.4177364992830532,-0.3608330290442374,0.0957471531489658,-0.3414634146341465,-0.7247375836026642,0.197694813077819,-0.4533150977634065,-0.2681076793811634,-0.2925941305932453,0.363730968959498,-0.4712574087337636,0.3295310519645121,-0.0041566393118763,0.0643656675651273,0.1997580009663403,0.1592826263997459,0.197632384711811,0.2297022994999999
-0.3994970583322094,-0.2280858088007372,-0.3333269747260282,0.1496630257959562,-0.1894498014747591,-0.5512119889577699,0.5540962595412455,-0.2391895547819649,-0.3737216255968674,-0.4128585137167085,1.222807529774014,-0.2443216149259607,-0.1698352344740177,0.3073316655059645,0.1994537433708838,0.5959462204813434,0.5409637122467823,0.6730390610644168,1.822245062
0.4470609370874311,-0.3535107225158948,-0.5812781163443914,0.0799442249593306,0.0555870674985817,-0.3148450538659343,-0.4286269875263152,-0.3790772758206428,0.4431045797864938,0.4488558459081773,-0.5453713655085556,-0.3916596766526838,-0.6387832699619773,-0.3298380764208216,-0.6157987354384431,-0.3843653530971346,-0.3513243594882476,-0.3014019553466468,0.766911726
-0.2784678248686499,-1.1731211813880391,-0.4813040618341019,0.5672786428073436,0.0011344299489504,-1.8820576752636795,0.3509603977884361,-1.5413095010942417,-0.2627262542854432,-0.2865453283639532,-0.0422212545971829,-1.7822627730582874,0.4993662864385298,-0.2713896426587237,-1.2866908492958236,0.3644621228701593,0.3329629292237901,0.3818274181913967,1.898
-0.0164713274956209,-0.7394219286273194,-0.0184923593669708,-0.0334650244015803,0.1009642654566077,-1.0542356566161015,-0.0169933002933136,-0.8580925279449013,-0.0158412436438686,-0.0167864993926448,0.3911259934397075,-0.9243871767745536,0.5830164765525983,-0.2340047240276282,-0.3034239629398167,-0.0165632142242631,-0.0155484808084994,-0.0152284849134632,0.2297022994999999
-0.3387130087565655,-1.2446889641603986,-0.2434536705932226,-0.0176620962119451,0.1259217243335223,-2.0458762411298035,-0.2497081956902317,-1.6805769832606468,-0.3182180217318343,-0.3492834954180837,0.3755688906764757,-1.976043649505916,0.220532319391635,-0.5180152993280124,-0.2372740609157142,-0.2320826547352135,-0.3009922710454975,-0.1944873869262765,0.816154811
-0.3513224658493856,-1.2446889641603986,-0.3136694496586054,0.1013246572158958,0.289279636982416,-2.049088729534309,-0.4375636159591657,-1.6805769832606468,-0.3297720745083721,-0.3624490467169264,0.061013693568802,-1.976043649505916,0.2484157160963244,-0.5715636164475519,-0.2835232536031685,-0.3916657592472378,-0.4682903833316487,-0.306116678248067,0.88145216
0.9562890119897602,-0.3271303294284813,-0.5807524147215744,0.0223100162677201,0.5070901871809413,-0.0469450191175028,-0.4582092727759654,-0.3491149672216354,0.9799185043404718,0.9446177908566196,-0.5011604302690913,-0.3598153153797861,-0.6403827898605831,-0.3388046794921556,-1.183928936232838,-0.4084201166500653,-0.3111448645394614,-0.3167948285470958,1.533676534
0.0872423559207874,0.992579901017152,3.055850928855587,0.0266480743667209,1.3896766874645488,0.9436024724864088,0.6142666428381519,0.8880548353988515,0.0843884521971684,0.0886570921240013,-0.0187722885979461,0.8391563802040154,1.1280101394169837,0.796178856805397,0.0469453040667796,0.6673995200173273,0.7574463409893337,0.7705602725187417,13.59825
0.1440028743095793,0.992579901017152,2.595632060435009,-0.3953830666976529,1.1355643788996026,0.980195159809678,0.403320311218281,0.8880548353988515,0.1398421472006826,0.1460511162695822,0.1599228897254896,0.8391563802040154,1.477992011153359,0.5883954610536248,1.2905568482145426,0.422690965630807,0.502607211546619,0.451523660666461,9.347
-0.0686694511652953,0.6846125250766966,0.014433038685711,-0.7064838484778062,0.6159954622802041,0.5639231396462939,0.0676153416255012,0.6337887074333735,-0.065749916653398,-0.0701392266799103,-0.4387046751570005,0.6087253145419459,0.8821292775665401,0.2164326465233591,0.5783527048494682,0.06668424343596,0.064165548963709,0.0627816124433205,5.321
-0.0643585256634775,0.8272521188410138,0.6128893354625237,-0.7380897048570765,0.5592739648326714,0.6980601142408522,0.4805521907459786,0.7535107107982129,-0.0616416678370116,-0.0657256669508218,-0.2775765323201,0.7181112961205807,0.5297845373891001,0.6140675096770962,0.2405252535186212,0.5104027667512767,0.5435913009614939,0.5610221934365274,10.111
-0.1747182185100353,0.9318520896866204,0.0754863927615278,-0.7380897048570765,0.9041406693136697,0.7217979837180323,0.0169933002933136,0.8391354848380356,-0.1660420390614479,-0.1791299622304413,-0.3967908137235209,0.79537011155587,0.5728770595690749,0.2306351669242935,0.6281453891380973,0.0165632142242632,-0.0107255458431723,0.0152284849134631,8.725
1.4384480673582098,-0.1775282113009692,-0.6179571165596159,0.0,0.6795235394214405,0.3916815186720307,-1.5497971832685415,-0.1845449196514515,1.5196787414033883,1.400119844108886,-0.7465102470861709,-0.1876662449822837,-0.5956907477820025,-0.7311900140082975,0.1895289946885699,-1.073108499905772,-1.112519493645408,-0.5807322876450992,12.859
0.2805873646773542,0.2879618746189247,-0.2483182245740584,-0.7064838484778062,-0.4866704480998298,0.3686671432837552,-0.8389393538412594,0.2802207417169106,0.2750212286534179,0.2832698525340592,-0.614170295893752,0.2757356182686857,-0.2762991128010139,-0.4306773198923472,-0.9758480242587434,-0.6895536384934665,-0.7189669343066761,-0.4664454620136844,1.215
-0.1528043464906362,0.5550325122687594,1.248784141066273,-0.7300333107134558,-0.6040839478162225,0.3914350076377872,-0.2936084717736036,0.5218276366632134,-0.1454391460236372,-0.1565420390695145,0.0187722885979461,0.5049362876702009,1.4144486692015217,-0.0758846996274506,0.3687799590862398,-0.2705270928045006,-0.3122528687197587,-0.2230214124659439,6.69
-0.500839732722617,0.7726409030108687,0.3756023093116186,-0.7380897048570765,-0.6023823028927966,0.3786929021556064,-0.0782454456752233,0.708090141074877,-0.4651783255042777,-0.519480150203155,-0.3156266008371635,0.6768019307169747,0.0861850443599493,0.1214215612964136,-0.04694530406678,-0.0752024936706818,-0.1678992198038347,-0.0672452136681926,3.988
-0.4537069465175791,0.2139497488237907,0.114810212619544,-0.7380897048570765,-0.4775950085082246,-0.1095750396112938,-0.3863014051880301,0.2103723025625368,-0.4228116186315349,-0.4697940901723864,-0.3934328921413945,0.2080653929033104,-0.0380228136882129,-0.1965139055644968,0.0805122828014089,-0.3493940064170237,-0.439072143164543,-0.2782956886088167,0.82
0.3532264593829994,-0.0444128379857032,-0.394120629630119,-0.7380897048570765,-0.4912081678956326,0.0309264826944663,-0.7204752386106038,-0.0449752700837803,0.347913826096496,0.355742938027075,-0.6332724793499305,-0.0451362055916881,-0.4613434727503169,-0.4164131900100752,-0.8096850247329752,-0.6077384290449613,-0.6189885228540652,-0.4286436102122536,1.184
-0.0900085323992985,0.5161577055659505,0.4766783144814562,-0.7380897048570765,-0.6040839478162225,0.390962503174864,-0.3902820940249987,0.4876031763070059,-0.0860496997330201,-0.0920057426274106,-0.0260295712435742,0.4729119052595101,1.0823827629911282,-0.1461584468954324,0.1212794899269963,-0.3527108392325036,-0.3909025376538804,-0.2805242027569469,6.173
-0.5925007862050359,0.6478697396243772,-0.6339084409149163,0.0,-0.4367555303460012,0.2144313013363484,-1.5497971832685415,0.6023632686936665,-0.5467327138942377,-0.6166021674972566,-0.7313090397814017,0.5797421541939743,-0.6403827898605831,-0.6948790846334043,-1.2866908492958236,-1.073108499905772,-1.1823720636887625,-0.5807322876450992,13.573
-0.5925007862050359,0.1021885513710649,-0.562670691970395,-0.7380897048570765,-0.5184344866704482,-0.2949103614059661,-1.4836635580883002,0.1022280890627748,-0.5467327138942377,-0.6166021674972566,-0.5149340810861069,0.1019737538778221,-0.1183778998732573,-0.6986390786024669,-0.7838094972119177,-1.0451918237088158,-1.154461452537351,-0.5759143540467839,1.587
-0.179675782837126,0.0444128379857032,-0.5313563079108552,-0.7380897048570765,-0.3165059557572322,-0.139907770319535,-0.6029251040725891,0.0449752700837796,-0.170694247543805,-0.1842448317059725,-0.2806347644711404,0.0451362055916891,-0.1183778998732573,-0.3452045756868474,-0.7641744218086265,-0.5215007758424828,-0.5827502128173835,-0.3836889074816857,4.241
0.8003412819614713,0.1357479339428775,-0.4900928688082984,-0.7380897048570765,-0.0011344299489508,0.4772546401661784,-1.1303089526548462,0.135053038610732,0.8118943225134762,0.7944595329307271,-0.6711748721129899,0.1343487134722331,-0.4230975422053232,-0.5738831628366806,-0.2529989322942673,-0.8690311475088812,-0.888074014860009,-0.5328373129930137,1.467
0.0164713274956224,0.7554813756915427,-0.4938597324886229,-0.7380897048570765,0.1735677821894495,0.6820931948692531,-0.3956004910176087,0.6937133246313882,0.0158412436438679,0.0167864993926448,-0.3044618191336608,0.6636784055688449,0.748265422053232,-0.1105447230193169,-1.1590922888589006,-0.3571332829864768,-0.3806318213053385,-0.283483487966222,1.424
0.1613184243567289,0.9752138526679992,0.3525175064804835,-0.7380897048570765,-0.2756664775950084,0.97557609795419,-0.0242764857558032,0.8741233161139627,0.1568435105083846,0.1635163432178587,0.0544447185026905,0.8267124871415131,1.477992011153359,0.205875002467175,0.1584347059226895,-0.0236073165409937,0.0107255458431721,-0.0216051826218456,6.97
